ENST00000270176.9	88.1	808	3	78	2501	1	808	0.0e+00	1406.0
ENST00000270176.9	81.0	810	3	78	2501	1	807	0.0e+00	1296.6
ENST00000270176.9	81.4	810	3	78	2501	1	807	0.0e+00	1295.8
ENST00000270176.9	81.2	810	3	78	2501	1	806	0.0e+00	1295.0
ENST00000270176.9	60.0	837	3	78	2501	1	827	1.5e-270	933.7
ENST00000393470.1	93.8	178	3	63	563	1	178	2.2e-89	329.7
ENST00000393470.1	93.8	178	3	63	563	1	178	2.2e-89	329.7
ENST00000393470.1	93.8	178	3	63	563	1	178	2.2e-89	329.7
ENST00000393470.1	93.8	178	3	63	563	1	178	2.2e-89	329.7
ENST00000393470.1	93.8	178	3	63	563	1	178	2.2e-89	329.7
ENST00000561996.1	100.0	93	1	280	558	1	93	1.3e-46	187.6
ENST00000561996.1	94.6	93	1	280	558	1	93	2.6e-44	179.9
ENST00000561996.1	88.2	93	1	280	558	1	93	1.6e-41	170.6
ENST00000561996.1	87.1	93	1	280	558	1	93	4.6e-41	169.1
ENST00000561996.1	65.6	93	1	280	558	1	93	8.2e-30	131.7
ENST00000533611.1	92.0	452	1	1	1356	1	452	1.3e-238	826.6
ENST00000533611.1	91.2	452	1	1	1356	1	452	5.3e-235	814.7
ENST00000533611.1	90.9	452	1	1	1356	1	452	2.0e-234	812.8
ENST00000533611.1	90.5	452	1	1	1356	1	452	1.7e-233	809.7
ENST00000533611.1	89.6	452	1	1	1356	1	452	9.3e-232	803.9
ENST00000570504.5	79.6	49	1	43	189	697	745	9.0e-14	77.4
ENST00000570504.5	79.6	49	1	43	189	692	740	9.0e-14	77.4
ENST00000570504.5	79.6	49	1	43	189	692	740	9.0e-14	77.4
ENST00000570504.5	53.1	49	1	43	177	726	774	4.9e-04	45.1
ENST00000570504.5	53.1	49	1	43	177	718	766	4.9e-04	45.1
ENST00000515015.1	100.0	91	1	151	423	381	471	1.3e-47	190.7
ENST00000515015.1	98.9	91	1	151	423	381	471	5.0e-47	188.7
