lxrbsv_musmusculus_1	100.0	244	1	898	1629	203	446	3.6e-134	479.9
lxrbsv_musmusculus_1	100.0	244	1	898	1629	203	446	3.6e-134	479.9
lxrbsv_musmusculus_1	99.2	244	1	898	1629	212	455	1.0e-133	478.4
lxrbsv_musmusculus_1	99.2	244	1	898	1629	217	460	1.4e-133	478.0
lxrbsv_musmusculus_1	64.5	380	1	490	1629	85	445	1.6e-129	464.5
lxrbsv_musmusculus_2	70.0	40	2	296	415	12	51	4.1e-07	56.6
lxrbsv_musmusculus_2	67.5	40	2	296	415	12	51	9.0e-07	55.5
ptenp1_homosapiens_1	91.3	402	2	773	1978	2	403	1.1e-218	761.9
ptenp1_homosapiens_1	91.3	402	2	773	1978	2	403	1.1e-218	761.9
ptenp1_homosapiens_1	91.0	402	2	773	1978	2	403	3.3e-218	760.4
ptenp1_homosapiens_1	80.4	403	2	773	1978	2	402	5.7e-186	653.3
ptenp1_homosapiens_1	50.2	201	2	779	1381	4	204	1.3e-57	226.9
pcat-1_hg_1	71.2	156	2	1502	1969	529	684	1.8e-58	228.8
pcat-1_hg_1	26.8	157	2	1502	1969	189	345	9.4e-12	73.6
pcat-1_hg_1	55.1	69	-2	1367	1167	321	389	1.6e-11	72.8
pcat-1_hg_1	45.8	96	-3	1372	1091	74	169	2.3e-10	68.9
pcat-1_hg_1	70.5	44	2	1109	1240	504	547	8.8e-10	67.0
lucat1_hg_1	96.2	26	1	364	441	15	40	3.1e-07	57.4
lucat1_hg_1	69.7	33	1	361	459	331	363	1.0e-05	52.4
lucat1_hg_1	76.7	30	1	364	453	110	139	2.9e-05	50.8
lucat1_hg_1	52.3	44	-3	465	334	13	54	1.5e-04	48.5
lucat1_hg_1	71.0	31	1	364	456	66	96	4.2e-04	47.0
lucat1_hg_2	96.2	26	1	364	441	15	40	2.0e-07	57.4
lucat1_hg_2	69.7	33	1	361	459	331	363	8.6e-06	52.0
lucat1_hg_2	76.7	30	1	364	453	110	139	1.9e-05	50.8
lucat1_hg_2	52.4	42	-1	459	334	15	54	9.5e-05	48.5
lucat1_hg_2	71.0	31	1	364	456	66	96	3.6e-04	46.6
rab4b-egln2_hg_1	88.2	365	2	1139	2233	31	395	7.5e-188	659.1
rab4b-egln2_hg_1	80.7	379	2	1139	2233	29	407	8.1e-174	612.5
rab4b-egln2_hg_1	81.6	375	2	1139	2233	29	403	1.1e-173	612.1
rab4b-egln2_hg_1	100.0	213	2	158	796	1	213	2.2e-118	428.3
rab4b-egln2_hg_1	100.0	213	2	158	796	1	213	2.2e-118	428.3
yam-1_mm10_1	100.0	29	1	502	588	1	29	4.8e-10	67.8
msx1as_musmusculus_1	74.5	141	-1	1120	698	157	297	9.0e-48	193.4
msx1as_musmusculus_1	74.5	141	-1	1120	698	157	297	9.0e-48	193.4
msx1as_musmusculus_1	74.5	141	-1	1120	698	163	303	9.0e-48	193.4
msx1as_musmusculus_1	74.5	141	-1	1120	698	157	297	9.0e-48	193.4
msx1as_musmusculus_1	74.5	141	-1	1120	698	163	303	9.0e-48	193.4
dleu2_hg_1	66.7	87	2	2141	2383	80	166	1.3e-22	110.2
dleu2_hg_1	65.0	80	2	2162	2380	2	81	1.1e-18	97.1
dleu2_hg_1	65.8	73	2	2141	2341	105	177	9.4e-18	94.0
dleu2_hg_1	76.2	63	2	2141	2329	116	178	2.7e-17	92.4
dleu2_hg_1	53.6	84	2	1802	2050	319	402	1.8e-16	89.7
lsinct5_hg_1	52.4	103	-1	835	530	96	195	5.3e-18	94.7
lsinct5_hg_1	55.6	81	-1	823	581	322	402	5.4e-15	84.7
lsinct5_hg_1	45.5	110	-1	889	560	971	1078	3.5e-14	82.0
lsinct5_hg_1	68.8	48	-1	820	677	57	104	1.8e-10	69.7
lsinct5_hg_1	86.1	36	-1	823	716	5	40	2.4e-10	69.3
lncrna-cir_hg_1	44.4	351	2	326	1333	97	443	6.6e-50	199.9
lncrna-cir_hg_1	44.4	351	2	326	1333	97	443	6.6e-50	199.9
lncrna-cir_hg_1	44.4	351	2	326	1333	97	443	6.6e-50	199.9
lncrna-cir_hg_1	44.4	351	2	326	1333	97	443	1.5e-49	198.7
lncrna-cir_hg_1	44.4	351	2	326	1333	97	443	1.5e-49	198.7
Xist_hg_1	81.8	33	3	5235	5333	13	45	1.6e-07	62.8
Xist_hg_1	57.1	56	-2	5374	5231	133	188	8.9e-06	57.0
Xist_hg_1	73.0	37	-2	5341	5231	130	166	7.5e-05	53.9
Xist_hg_1	69.7	33	3	5235	5333	36	68	9.8e-05	53.5
pgsf1_hg_1	62.6	99	2	803	1087	92	190	1.8e-26	123.2
pgsf1_hg_1	72.2	72	1	802	1017	46	117	5.4e-23	111.7
pgsf1_hg_1	76.7	73	2	815	1033	71	143	9.3e-23	110.9
pgsf1_hg_1	97.8	45	3	3063	3197	84	128	1.6e-19	100.1
pgsf1_hg_1	74.3	70	2	824	1033	110	179	3.6e-19	99.0
bace1as_musmusculus_1	100.0	45	-2	911	777	236	280	1.2e-20	102.4
bace1as_musmusculus_1	100.0	45	-2	911	777	236	280	1.2e-20	102.4
bace1as_musmusculus_1	100.0	45	-2	911	777	236	280	1.2e-20	102.4
bace1as_musmusculus_1	97.8	45	-2	911	777	208	252	2.7e-20	101.3
bace1as_musmusculus_1	97.8	45	-2	911	777	236	280	5.9e-20	100.1
bace1as_homosapiens_2	74.5	51	-2	182	30	504	554	6.2e-15	82.8
bace1as_homosapiens_2	72.7	44	-2	185	54	472	515	1.2e-10	68.6
bace1as_homosapiens_2	82.1	28	-2	182	99	646	673	4.0e-06	53.5
bace1as_homosapiens_2	65.7	35	-3	184	80	3	37	6.9e-06	52.8
bace1as_homosapiens_2	100.0	23	-2	425	357	253	275	9.0e-06	52.4
bace1as_homosapiens_3	73.8	42	-1	225	100	504	545	3.6e-10	67.0
bace1as_homosapiens_3	87.9	33	-1	228	130	472	504	6.1e-10	66.2
bace1as_homosapiens_3	62.8	43	2	23	151	75	117	9.7e-08	58.9
bace1as_homosapiens_3	82.1	28	-1	225	142	646	673	4.1e-06	53.5
bace1as_homosapiens_3	65.7	35	-2	227	123	3	37	7.0e-06	52.8
bace1as_musmusculus_4	97.8	45	-1	1668	1534	236	280	2.5e-20	102.1
bace1as_musmusculus_4	97.8	45	-1	1668	1534	236	280	2.5e-20	102.1
bace1as_musmusculus_4	97.8	45	-1	1668	1534	236	280	2.5e-20	102.1
bace1as_musmusculus_4	95.6	45	-1	1668	1534	208	252	5.6e-20	100.9
bace1as_musmusculus_4	95.6	45	-1	1668	1534	236	280	1.3e-19	99.8
otx2os1_homosapiens_2	49.1	108	3	885	1202	94	201	1.1e-17	93.6
otx2os1_homosapiens_2	59.0	83	1	1885	2133	320	401	5.4e-17	91.3
otx2os1_homosapiens_2	52.3	86	1	1900	2157	995	1078	1.1e-14	83.6
otx2os1_homosapiens_2	57.5	73	2	875	1087	45	117	1.2e-13	80.1
otx2os1_homosapiens_2	66.0	50	2	1880	2029	119	168	4.4e-11	71.6
Zfhx2as_mm_1	74.0	407	-2	1287	73	294	697	4.0e-169	596.7
Zfhx2as_mm_1	46.0	287	-2	993	163	584	849	5.6e-62	240.7
Zfhx2as_mm_1	52.6	230	-2	828	163	634	845	2.8e-61	238.4
Zfhx2as_mm_1	43.5	308	-2	1038	163	608	892	8.1e-61	236.9
