AT1G01030.1	81.8	358	2	614	1687	1	358	3.5e-165	583.2
AT1G01030.1	48.5	324	2	764	1684	30	309	2.1e-61	238.4
AT1G01030.1	54.7	256	2	767	1489	32	269	2.2e-58	228.4
AT1G01030.1	45.8	321	2	764	1684	18	298	8.1e-53	209.9
AT1G01030.1	46.0	265	2	764	1531	32	281	1.4e-52	209.1
AT2G22260.2	100.0	314	2	425	1366	1	314	1.5e-181	637.5
AT2G22260.2	36.9	195	2	791	1366	82	257	3.5e-21	104.8
AT2G22260.2	34.3	201	2	761	1363	96	277	7.8e-21	103.6
AT2G22260.2	37.6	178	2	833	1366	77	235	1.3e-20	102.8
AT2G22260.2	35.4	195	2	791	1366	81	256	1.7e-20	102.4
AT3G60390.1	66.0	315	1	292	1236	1	315	1.1e-102	375.2
AT3G60390.1	55.6	284	1	292	1113	1	275	2.0e-67	258.1
AT3G60390.1	56.1	223	1	457	1110	43	240	5.5e-54	213.4
AT3G60390.1	82.6	115	1	772	1113	81	195	1.1e-46	189.1
AT3G60390.1	82.6	115	1	772	1113	81	195	1.1e-46	189.1
AT1G53570.7	86.1	524	1	226	1797	1	524	5.0e-260	898.7
AT1G53570.7	56.0	348	1	625	1641	312	658	2.1e-101	371.7
AT1G53570.7	56.2	276	1	859	1665	344	617	8.1e-85	316.6
AT1G53570.7	48.7	277	1	862	1668	68	343	5.6e-70	267.3
AT1G53570.7	48.5	264	1	865	1635	68	330	1.3e-69	266.2
AT3G17720.1	87.0	162	1	79	555	90	251	1.2e-76	287.3
AT3G17720.1	77.8	162	1	79	555	91	252	6.1e-68	258.5
AT3G17720.1	77.2	162	1	79	555	92	253	6.1e-68	258.5
AT3G17720.1	74.7	162	1	79	555	91	252	1.7e-65	250.4
AT3G17720.1	75.9	162	1	79	555	91	252	8.2e-65	248.1
AT4G25990.1	51.6	378	3	732	1760	66	435	3.1e-79	298.1
AT4G25990.1	100.0	140	-1	2618	2199	187	326	2.0e-78	295.4
AT4G25990.1	52.5	139	-1	2615	2199	188	319	1.2e-33	146.7
AT4G25990.1	45.3	139	-1	2615	2199	190	328	1.7e-29	132.9
AT4G25990.1	45.3	139	-1	2615	2199	193	330	3.3e-28	128.6
AT4G31520.2	30.6	510	1	1	1446	67	537	1.8e-49	199.1
AT4G31520.2	29.8	497	1	1	1449	61	520	8.2e-47	190.3
AT4G31520.2	29.4	497	1	1	1449	61	522	1.1e-46	189.9
AT4G31520.2	27.2	617	1	1	1785	61	642	1.8e-46	189.1
AT4G31520.2	30.3	499	1	1	1449	61	521	4.1e-46	188.0
AT3G01080.1	80.6	423	1	1	1269	1	423	2.2e-191	669.8
AT3G01080.1	53.1	286	1	487	1266	246	513	2.1e-72	274.6
AT3G01080.1	56.1	228	1	490	1095	217	444	2.8e-61	237.7
AT3G01080.1	55.7	228	1	490	1095	217	444	2.4e-60	234.6
AT3G01080.1	54.5	233	1	496	1095	210	440	4.4e-59	230.3
AT1G69840.4	94.1	286	1	343	1200	1	286	2.7e-147	523.5
AT1G69840.4	81.3	284	1	343	1194	1	284	5.8e-126	452.6
AT1G69840.4	68.8	285	1	343	1197	1	285	2.4e-108	394.0
AT1G69840.4	53.7	285	1	358	1212	10	292	5.5e-84	313.2
AT1G69840.4	56.6	173	1	676	1194	1	173	2.0e-49	198.4
AT5G51845.1	89.0	73	1	97	315	1	73	2.0e-32	140.2
AT5G51845.1	54.1	74	1	97	315	1	73	8.6e-15	81.6
AT1G10740.1	29.5	353	3	750	1730	251	570	1.1e-27	126.7
AT1G10740.1	29.4	374	3	789	1805	37	376	3.4e-26	121.7
AT1G10740.1	27.6	366	3	729	1730	285	620	1.6e-23	112.8
AT1G10740.1	27.3	366	3	729	1730	285	620	3.5e-23	111.7
AT1G10740.1	27.3	366	3	729	1730	285	620	3.5e-23	111.7
AT1G29030.1	60.8	492	1	115	1587	7	489	7.8e-160	565.5
AT1G29030.1	31.7	504	1	127	1566	4	466	9.5e-49	196.4
AT1G29030.1	31.7	504	1	127	1566	4	466	9.5e-49	196.4
AT1G29030.1	31.5	515	1	127	1569	4	477	1.6e-48	195.7
AT1G29030.1	31.2	509	1	127	1581	4	471	4.7e-48	194.1
AT2G26190.1	87.0	532	1	406	2001	1	532	2.4e-261	902.9
AT2G26190.1	69.8	504	1	496	2001	3	488	2.9e-190	666.8
AT2G26190.1	49.7	515	1	475	1986	28	494	1.3e-126	455.3
AT2G26190.1	70.7	263	1	820	1599	98	360	1.8e-104	381.7
AT2G26190.1	67.9	271	1	820	1617	108	378	3.1e-104	380.9
AT5G40470.1	31.2	109	3	1293	1616	192	299	6.7e-07	57.4
AT5G40470.1	25.9	205	3	933	1541	132	330	8.8e-07	57.0
AT5G40470.1	25.9	205	3	933	1541	132	330	8.8e-07	57.0
AT5G40470.1	25.1	231	3	933	1616	93	317	1.5e-06	56.2
AT5G40470.1	25.1	231	3	933	1616	93	317	2.0e-06	55.8
AT1G76120.1	31.3	402	3	243	1430	85	462	5.0e-49	197.2
AT1G76120.1	30.3	465	3	243	1496	44	496	2.3e-46	188.3
AT1G76120.1	30.7	417	3	198	1415	76	466	1.7e-44	182.2
AT1G76120.1	30.1	395	3	243	1415	67	435	6.5e-41	170.2
