AT2G13800.1	90.0	601	2	104	1906	1	601	0.0e+00	1078.9
AT2G13800.1	91.3	368	2	803	1906	253	620	1.4e-196	687.6
AT2G13800.1	80.2	368	2	803	1906	248	615	1.8e-170	600.9
AT2G13800.1	56.0	566	2	245	1906	100	625	3.4e-161	570.1
AT2G13800.1	57.2	554	2	245	1906	103	628	7.5e-161	568.9
AT5G19940.1	87.1	224	1	115	786	16	239	2.1e-106	387.1
AT1G22930.1	29.2	178	2	2093	2578	30	198	8.7e-09	64.7
AT1G22930.1	23.6	335	2	2129	3106	37	345	1.9e-08	63.5
AT1G22930.1	28.8	177	2	2093	2578	30	198	3.3e-08	62.8
AT1G22930.1	28.4	148	2	2138	2572	101	240	2.8e-07	59.7
AT1G22930.1	27.3	165	2	2096	2572	27	174	3.1e-06	56.2
AT1G03620.10	31.8	195	2	581	1114	362	555	1.7e-25	118.6
AT1G03620.10	29.3	188	2	581	1120	361	541	1.1e-19	99.4
AT1G03620.10	27.6	185	2	602	1153	110	283	1.0e-17	92.8
AT1G03620.10	27.5	200	2	578	1138	285	481	2.5e-16	88.2
AT1G03620.10	27.5	200	2	578	1138	285	481	2.5e-16	88.2
AT5G23040.1	94.2	243	3	171	899	16	258	1.2e-126	454.5
AT5G23040.1	68.8	208	3	276	899	45	252	2.0e-78	294.3
AT2G17740.1	35.5	62	1	304	489	491	547	5.9e-05	50.1
AT2G17740.1	31.3	67	1	298	498	493	554	1.0e-04	49.3
AT3G51950.4	89.8	540	3	417	2036	1	540	7.2e-280	964.5
AT3G51950.4	48.4	378	3	873	1838	238	615	1.3e-71	272.7
AT3G51950.4	48.1	376	3	873	1838	234	608	5.4e-70	267.3
AT3G51950.4	52.2	316	3	873	1703	233	546	1.3e-68	262.7
AT3G51950.4	36.3	435	3	615	1685	111	536	1.3e-50	203.0
AT3G51880.3	67.9	140	3	156	575	1	140	1.4e-40	168.3
AT3G51880.3	52.3	86	3	327	575	40	125	3.5e-15	84.0
AT3G51880.3	51.2	86	3	327	575	43	128	5.0e-14	80.1
AT3G51880.3	48.9	88	3	327	575	49	136	6.2e-12	73.2
AT3G51880.3	44.2	86	3	327	575	41	126	8.0e-12	72.8
AT1G02145.2	87.6	282	1	28	873	1	259	1.0e-134	481.5
AT1G02145.2	39.4	264	1	82	873	16	256	7.0e-51	203.0
AT1G02145.2	37.9	264	1	82	873	17	257	2.3e-46	188.0
AT1G02145.2	35.3	266	1	76	873	2	244	1.3e-41	172.2
AT1G02145.2	32.4	272	1	70	873	3	251	7.1e-35	149.8
AT3G03650.1	38.6	383	2	587	1726	54	422	1.9e-65	251.9
AT3G03650.1	37.1	380	2	599	1735	63	421	1.6e-61	238.8
AT3G03650.1	27.7	289	2	821	1669	183	461	2.5e-14	82.0
AT3G03650.1	24.7	397	2	575	1693	40	390	3.3e-14	81.6
AT3G03650.1	25.1	418	2	422	1633	84	477	3.3e-14	81.6
AT2G04860.1	100.0	692	2	62	2137	1	692	0.0e+00	1394.0
AT2G04860.1	33.7	685	2	92	2101	149	829	1.2e-108	395.6
AT2G04860.1	32.5	684	2	107	2137	106	786	2.6e-108	394.4
AT2G04860.1	35.3	615	2	314	2137	129	739	6.2e-102	373.2
AT2G04860.1	32.0	631	2	263	2137	52	681	1.8e-101	371.7
AT4G34000.3	84.9	299	1	448	1344	121	419	5.4e-131	469.5
AT4G34000.3	47.2	197	1	88	651	1	174	2.1e-34	148.7
AT4G34000.3	49.4	170	1	166	657	21	156	1.1e-30	136.3
AT4G34000.3	48.5	165	1	157	651	20	154	3.8e-28	127.9
AT4G34000.3	47.1	153	1	901	1341	126	276	7.3e-19	97.1
AT1G43040.1	39.4	66	1	64	261	45	107	3.0e-05	49.3
AT1G43040.1	34.2	76	1	25	246	9	84	2.6e-04	46.2
AT1G43040.1	34.1	85	1	4	243	16	97	3.3e-04	45.8
AT2G20520.1	88.7	247	2	107	847	1	247	1.3e-113	411.0
AT2G20520.1	69.9	166	2	173	670	25	187	9.8e-58	225.3
AT2G20520.1	64.1	181	2	131	670	8	185	9.2e-56	218.8
AT2G20520.1	46.8	188	2	110	670	3	185	1.4e-35	151.8
AT2G20520.1	46.6	178	2	137	670	12	187	2.6e-34	147.5
AT5G58610.6	34.6	416	1	1759	2928	618	1026	2.9e-71	271.9
AT5G58610.6	41.0	61	1	2026	2208	70	130	3.2e-09	65.9
AT5G58610.6	53.1	49	1	2074	2214	435	483	5.5e-09	65.1
AT5G58610.6	28.8	153	1	1975	2391	218	363	3.5e-08	62.4
AT5G58610.6	50.0	54	1	2074	2229	296	349	3.5e-08	62.4
AT4G30140.1	96.3	348	3	195	1238	1	348	4.4e-195	682.2
AT4G30140.1	63.9	321	3	276	1232	26	346	7.5e-118	425.6
AT4G30140.1	60.8	324	3	276	1235	25	348	2.6e-110	400.6
AT4G30140.1	56.9	343	3	210	1232	2	341	5.7e-110	399.4
AT4G30140.1	45.0	333	3	282	1232	29	360	1.2e-72	275.4
AT2G33760.1	97.4	583	1	1	1749	1	583	0.0e+00	1143.6
AT2G33760.1	39.8	570	1	64	1749	30	595	1.7e-126	454.5
AT2G33760.1	37.5	560	1	76	1749	256	809	1.4e-115	418.3
AT2G33760.1	37.7	571	1	58	1749	229	792	6.8e-115	416.0
AT2G33760.1	36.8	574	1	37	1749	15	584	1.3e-113	411.8
AT5G55070.2	84.9	464	1	196	1587	1	464	2.6e-213	743.0
AT5G55070.2	96.6	236	1	880	1587	229	464	9.3e-123	442.2
AT5G55070.2	66.4	232	1	898	1587	178	409	5.5e-83	310.1
AT5G55070.2	65.1	232	1	898	1587	224	455	9.4e-83	309.3
AT5G55070.2	65.5	232	1	898	1587	223	454	1.6e-82	308.5
ATCG00790.1	91.1	135	1	1	405	1	135	6.8e-66	251.1
ATCG00790.1	91.1	135	1	1	405	1	135	6.8e-66	251.1
ATCG00790.1	91.1	135	1	1	405	1	135	6.8e-66	251.1
ATCG00790.1	91.1	135	1	1	405	1	135	6.8e-66	251.1
ATCG00790.1	91.1	135	1	1	405	1	135	6.8e-66	251.1
AT4G33640.2	100.0	79	3	279	515	1	79	2.4e-37	156.8
AT4G33640.2	94.9	79	3	279	515	1	79	6.5e-35	148.7
AT4G33640.2	82.1	78	3	279	512	1	78	6.3e-30	132.1
AT4G33640.2	82.1	78	3	279	512	1	78	6.3e-30	132.1
AT4G33640.2	74.4	78	3	279	512	3	80	1.9e-26	120.6
AT2G27600.1	95.6	435	1	331	1635	1	435	3.3e-240	832.4
AT2G27600.1	52.7	440	1	337	1635	5	438	1.5e-123	444.9
AT2G27600.1	54.2	437	1	340	1635	5	436	5.7e-123	443.0
AT2G27600.1	53.5	445	1	349	1635	9	444	2.1e-122	441.0
AT2G27600.1	52.8	445	1	349	1635	9	444	8.2e-122	439.1
AT2G19010.1	94.8	344	2	77	1108	1	344	8.4e-192	671.0
AT2G19010.1	61.0	323	2	137	1105	26	348	1.1e-117	424.9
AT2G19010.1	55.9	347	2	65	1099	1	347	9.9e-108	391.7
AT2G19010.1	55.5	348	2	65	1099	1	346	3.8e-107	389.8
AT2G19010.1	43.5	338	2	146	1105	26	360	3.6e-73	276.9
AT1G75990.1	93.2	487	2	131	1591	1	487	4.0e-251	868.6
AT1G75990.1	85.5	488	2	131	1591	1	488	1.9e-232	806.6
